taskset,arrival_mode,policy,policy_family,baseline_name,representative_systems,makespan_s,mean_flow_s,p90_flow_s,completed_jobs,candidate_vs_policy_makespan,candidate_vs_policy_mean_flow,profiles
q00_light_control,static,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",8517.36699648758,4256.933057401006,7664.059577498696,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,static,scheduleurm_sota_union_pareto_slack,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",8517.36699648758,4256.933057401006,7664.059577498696,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,static,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",8517.36699648758,4256.933057401006,7664.059577498696,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,static,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",8517.36699648758,4256.933057401006,7664.059577498696,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,legacy_fixed_caps,legacy,Scheduleurm legacy,[],100850.96856993494,47067.377515230044,83920.58657580888,512,11.81863685077841,110.93801820915596,"{""light_control_local"": 1}"
q00_light_control,poisson,calibrated_backlog_aware_guarded,candidate,Scheduleurm current candidate,[],8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,scheduleurm_sota_union_pareto_slack,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q00_light_control,poisson,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",8533.214942067756,424.2673366175697,570.357018897832,512,1.0,1.0,"{""light_control_local"": 13}"
q01_gpu_bound_compute,static,legacy_fixed_caps,legacy,Scheduleurm legacy,[],1824.495833761069,1008.8723555743818,1751.1319986272483,48,1.4698845120731505,1.5598311365363662,"{""gpu_heavy_jax_matmul"": 3}"
q01_gpu_bound_compute,static,calibrated_backlog_aware_guarded,candidate,Scheduleurm current candidate,[],1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,scheduleurm_sota_union_pareto_slack,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,static,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",1241.2511450901463,646.7830600013547,1125.932500876025,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,legacy_fixed_caps,legacy,Scheduleurm legacy,[],2749.616581407206,238.55065428069022,283.54772289551613,48,1.099026201099373,3.711045819559113,"{""gpu_heavy_jax_matmul"": 3}"
q01_gpu_bound_compute,poisson,calibrated_backlog_aware_guarded,candidate,Scheduleurm current candidate,[],2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,scheduleurm_sota_union_pareto_slack,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_compute,poisson,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2501.866269117808,64.28124735712129,96.43375486766445,48,1.0,1.0,"{""gpu_heavy_jax_matmul"": 1}"
q01_gpu_bound_cnn_resnet50,static,legacy_fixed_caps,legacy,Scheduleurm legacy,[],52.33424264113116,27.4870808409107,47.2567811753705,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,static,calibrated_backlog_aware_guarded,candidate,Scheduleurm current candidate,[],52.33424264113116,27.4870808409107,47.2567811753705,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,static,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia""]",52.33424264113116,27.4870808409107,47.2567811753705,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,static,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",52.33424264113116,27.4870808409107,47.2567811753705,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,static,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",51.345837250951824,27.440006000645997,46.25896586943575,64,0.9811136009561259,0.9982873830605308,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,static,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins""]",52.33424264113116,27.4870808409107,47.2567811753705,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,static,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis""]",50.75452580723975,27.45440490066667,47.2567811753705,64,0.969814852491056,0.9988112255196122,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,static,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux""]",50.75452580723975,27.45440490066667,47.2567811753705,64,0.969814852491056,0.9988112255196122,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,static,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva""]",50.75452580723975,27.45440490066667,47.2567811753705,64,0.969814852491056,0.9988112255196122,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,static,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",50.75452580723975,27.45440490066667,47.2567811753705,64,0.969814852491056,0.9988112255196122,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,static,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",50.75452580723975,27.45440490066667,47.2567811753705,64,0.969814852491056,0.9988112255196122,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,static,scheduleurm_sota_union_pareto_slack,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",50.75452580723975,27.45440490066667,47.2567811753705,64,0.969814852491056,0.9988112255196122,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,static,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",50.75452580723975,27.45440490066667,47.2567811753705,64,0.969814852491056,0.9988112255196122,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,static,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",50.75452580723975,27.45440490066667,47.2567811753705,64,0.969814852491056,0.9988112255196122,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,poisson,legacy_fixed_caps,legacy,Scheduleurm legacy,[],3328.8878204720136,4.66075337463148,4.921377155644912,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,poisson,calibrated_backlog_aware_guarded,candidate,Scheduleurm current candidate,[],3328.8878204720136,4.66075337463148,4.921377155644912,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,poisson,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia""]",3328.8878204720136,4.66075337463148,4.921377155644912,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,poisson,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",3328.8878204720136,4.66075337463148,4.921377155644912,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,poisson,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",3326.882282988086,2.7285169013908264,2.881092318762235,64,0.9993975352754172,0.5854240038192466,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_cnn_resnet50,poisson,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins""]",3328.8878204720136,4.66075337463148,4.921377155644912,64,1.0,1.0,"{""gpu_cnn_torch_resnet50"": 3}"
q01_gpu_bound_cnn_resnet50,poisson,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis""]",3326.882282988086,2.7285169013908264,2.881092318762235,64,0.9993975352754172,0.5854240038192466,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_cnn_resnet50,poisson,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux""]",3326.882282988086,2.7285169013908264,2.881092318762235,64,0.9993975352754172,0.5854240038192466,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_cnn_resnet50,poisson,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva""]",3326.882282988086,2.7285169013908264,2.881092318762235,64,0.9993975352754172,0.5854240038192466,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_cnn_resnet50,poisson,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",3326.882282988086,2.7285169013908264,2.881092318762235,64,0.9993975352754172,0.5854240038192466,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_cnn_resnet50,poisson,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",3326.882282988086,2.7285169013908264,2.881092318762235,64,0.9993975352754172,0.5854240038192466,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_cnn_resnet50,poisson,scheduleurm_sota_union_pareto_slack,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",3326.882282988086,2.7285169013908264,2.881092318762235,64,0.9993975352754172,0.5854240038192466,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_cnn_resnet50,poisson,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",3326.882282988086,2.7285169013908264,2.881092318762235,64,0.9993975352754172,0.5854240038192466,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_cnn_resnet50,poisson,scheduleurm_sota_union_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",3326.882282988086,2.7285169013908264,2.881092318762235,64,0.9993975352754172,0.5854240038192466,"{""gpu_cnn_torch_resnet50"": 1}"
q01_gpu_bound_llm_inference,static,legacy_fixed_caps,legacy,Scheduleurm legacy,[],5.771284086629338,2.9393400703445502,5.1444694440485215,160,2.801243297306197,2.65432902617439,"{""gpu_llm_distilgpt2"": 3}"
q01_gpu_bound_llm_inference,static,calibrated_backlog_aware_guarded,candidate,Scheduleurm current candidate,[],2.0602580619038937,1.1073759286658365,1.9247574461291708,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 10}"
q01_gpu_bound_llm_inference,static,sota_gavel_pollux_sia_table_goodput,sota_style,throughput_table_goodput,"[""Gavel"", ""Pollux"", ""Sia""]",2.1010830260015525,1.107862324705582,1.92034590763627,160,1.0198154613990116,1.000439232989588,"{""gpu_llm_distilgpt2"": 10}"
q01_gpu_bound_llm_inference,static,sota_srpt_gittins_mean_flow_oracle,sota_style,delay_oracle,"[""SRPT"", ""Gittins"", ""SERPT""]",2.1010830260015525,1.107862324705582,1.92034590763627,160,1.0198154613990116,1.000439232989588,"{""gpu_llm_distilgpt2"": 10}"
q01_gpu_bound_llm_inference,static,sota_iadeep_salus_interference_guard,sota_style,interference_guard,"[""IADeep"", ""Salus""]",2.0602580619038937,1.1073759286658365,1.9247574461291708,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 10}"
q01_gpu_bound_llm_inference,static,sota_quadrant_composite,sota_style,quadrant_composite,"[""Gavel/Pollux/Sia"", ""IADeep/Salus"", ""SRPT/Gittins""]",2.1010830260015525,1.107862324705582,1.92034590763627,160,1.0198154613990116,1.000439232989588,"{""gpu_llm_distilgpt2"": 10}"
q01_gpu_bound_llm_inference,static,sota_gavel_finish_time_fairness,sota_style,finish_time_fairness,"[""Gavel"", ""Themis""]",2.0602580619038937,1.1073759286658365,1.9247574461291708,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 10}"
q01_gpu_bound_llm_inference,static,sota_sia_pollux_resource_adaptive,sota_style,resource_adaptive_goodput,"[""Sia"", ""Pollux""]",2.0602580619038937,1.1073759286658365,1.9247574461291708,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 10}"
q01_gpu_bound_llm_inference,static,sota_salus_iadeep_packing_guard,sota_style,packing_guard,"[""Salus"", ""IADeep"", ""Gandiva""]",2.0602580619038937,1.1073759286658365,1.9247574461291708,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 10}"
q01_gpu_bound_llm_inference,static,scheduleurm_sota_union_guarded_mean_flow,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2.0602580619038937,1.1073759286658365,1.9247574461291708,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 10}"
q01_gpu_bound_llm_inference,static,scheduleurm_sota_union_adaptive_scalarized,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2.0602580619038937,1.1073759286658365,1.9247574461291708,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 10}"
q01_gpu_bound_llm_inference,static,scheduleurm_sota_union_pareto_slack,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2.0602580619038937,1.1073759286658365,1.9247574461291708,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 10}"
q01_gpu_bound_llm_inference,static,scheduleurm_sota_union_makespan,candidate_union,Scheduleurm + SOTA candidate action union,"[""Gavel"", ""Pollux"", ""Sia"", ""IADeep"", ""Salus"", ""SRPT"", ""Gittins""]",2.0602580619038937,1.1073759286658365,1.9247574461291708,160,1.0,1.0,"{""gpu_llm_distilgpt2"": 10}"
